Model,MDO3014
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,DIGITAL
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,4e-07,,,,,Horizontal Scale,4e-07
Horizontal Delay,4.28e-07,,,,,,
Sample Interval,4e-10,,,,,Sample Interval,2e-09
Record Length,10000,,,,,Record Length,2000
Gating,0.0% to 100.0%,,,,,Gating,0.1% to 100.0%
Probe Attenuation,10,10,1000,1,,,
Vertical Units,V,V,V,V,,Vertical Units,V
Vertical Offset,0,0,0,0,,Threshold Used,3.04
Vertical Scale,100,2,2000,1,,,
Vertical Position,-0.06,-3.32,-2.38,-4.08,,,
,,,,,,,
,,,,,,,
,,,,,,,
Label,di/dt,Current,MCP,Trigger,,Label,
TIME,CH1,CH2,CH3,CH4,,TIME,D0
1.5552e-06,-58,5.44,120,0.04,,,
1.5556e-06,-58,5.44,40,0,,,
1.5560e-06,-58,5.52,-40,0,,,
1.5564e-06,-54,5.44,-40,-0.04,,,
1.5568e-06,-54,5.36,40,0.04,,,
1.5572e-06,-54,5.36,40,-0.04,,,
1.5576e-06,-58,5.36,40,-0.04,,,
1.5580e-06,-54,5.36,-40,-0.04,,,
1.5584e-06,-54,5.44,-40,0.04,,,
1.5588e-06,-54,5.28,-40,0,,,
1.5592e-06,-54,5.36,40,0,,,
1.5596e-06,-54,5.36,-40,0,,,
1.5600e-06,-58,5.36,40,0.04,,,
1.5604e-06,-54,5.36,-40,-0.04,,,
1.5608e-06,-54,5.36,40,0,,,
1.5612e-06,-54,5.28,40,-0.04,,,
1.5616e-06,-54,5.36,40,-0.04,,,
1.5620e-06,-54,5.36,40,0,,,
1.5624e-06,-54,5.28,40,-0.04,,,
1.5628e-06,-50,5.44,40,-0.04,,,
1.5632e-06,-50,5.36,120,0.04,,,
1.5636e-06,-54,5.36,-40,-0.04,,,
1.5640e-06,-50,5.36,40,-0.04,,,
1.5644e-06,-54,5.36,40,-0.04,,,
1.5648e-06,-46,5.44,-40,-0.04,,,
1.5652e-06,-38,5.36,40,-0.04,,,
1.5656e-06,-38,5.36,120,0,,,
1.5660e-06,-42,5.44,40,0,,,
1.5664e-06,-42,5.36,40,-0.08,,,
1.5668e-06,-46,5.36,-40,-0.04,,,
1.5672e-06,-50,5.36,-40,0,,,
1.5676e-06,-50,5.36,40,-0.08,,,
1.5680e-06,-46,5.36,-40,-0.04,,,
1.5684e-06,-46,5.36,-40,-0.12,,,
1.5688e-06,-54,5.28,40,-0.08,,,
1.5692e-06,-50,5.28,120,-0.04,,,
1.5696e-06,-50,5.28,40,-0.04,,,
1.5700e-06,-50,5.44,-40,-0.08,,,
1.5704e-06,-50,5.36,-40,-0.08,,,
1.5708e-06,-58,5.36,-40,-0.04,,,
1.5712e-06,-50,5.36,-40,-0.04,,,
1.5716e-06,-50,5.36,40,-0.04,,,
1.5720e-06,-50,5.44,120,-0.04,,,
1.5724e-06,-50,5.44,40,-0.08,,,
1.5728e-06,-54,5.36,120,0,,,
1.5732e-06,-58,5.36,120,-0.04,,,
1.5736e-06,-54,5.44,40,-0.04,,,
1.5740e-06,-54,5.44,40,-0.04,,,
1.5744e-06,-58,5.36,40,-0.04,,,
1.5748e-06,-54,5.44,40,-0.08,,,
1.5752e-06,-50,5.28,-40,-0.04,,,
1.5756e-06,-54,5.36,40,-0.08,,,
1.5760e-06,-54,5.36,40,-0.08,,,
1.5764e-06,-58,5.36,120,-0.08,,,
1.5768e-06,-58,5.36,40,-0.12,,,
1.5772e-06,-50,5.44,40,0,,,
1.5776e-06,-54,5.44,-40,-0.08,,,
1.5780e-06,-54,5.44,40,-0.04,,,
1.5784e-06,-54,5.52,40,-0.04,,,
1.5788e-06,-46,5.44,40,0,,,
1.5792e-06,-50,5.44,-40,-0.04,,,
1.5796e-06,-50,5.44,120,-0.08,,,
1.5800e-06,-54,5.44,40,-0.08,,,
1.5804e-06,-54,5.52,120,-0.04,,,
1.5808e-06,-54,5.44,40,-0.04,,,
1.5812e-06,-58,5.44,120,-0.04,,,
1.5816e-06,-54,5.44,40,-0.04,,,
1.5820e-06,-54,5.52,40,-0.08,,,
1.5824e-06,-50,5.6,-40,-0.04,,,
1.5828e-06,-54,5.6,40,-0.04,,,
1.5832e-06,-50,5.6,40,-0.08,,,
1.5836e-06,-54,5.6,120,-0.08,,,
1.5840e-06,-50,5.52,40,0,,,
1.5844e-06,-54,5.52,40,-0.04,,,
1.5848e-06,-58,5.52,-40,-0.04,,,
1.5852e-06,-54,5.6,-40,-0.04,,,
1.5856e-06,-54,5.6,40,-0.04,,,
1.5860e-06,-50,5.6,120,-0.04,,,
1.5864e-06,-50,5.52,40,-0.04,,,
1.5868e-06,-50,5.6,40,-0.04,,,
1.5872e-06,-54,5.68,40,-0.04,,,
1.5876e-06,-50,5.6,40,-0.04,,,
1.5880e-06,-50,5.6,120,-0.04,,,
1.5884e-06,-54,5.6,-40,0,,,
1.5888e-06,-54,5.6,-40,-0.08,,,
1.5892e-06,-54,5.44,40,0,,,
1.5896e-06,-54,5.6,40,-0.04,,,
1.5900e-06,-58,5.52,40,0,,,
1.5904e-06,-62,5.52,40,0,,,
1.5908e-06,-58,5.6,40,0,,,
1.5912e-06,-54,5.6,-40,-0.04,,,
1.5916e-06,-58,5.6,40,0.04,,,
1.5920e-06,-58,5.6,40,0,,,
1.5924e-06,-58,5.6,40,0.04,,,
1.5928e-06,-58,5.6,-40,0,,,
1.5932e-06,-58,5.6,40,0,,,
1.5936e-06,-58,5.6,40,0.04,,,
1.5940e-06,-62,5.52,40,0,,,
1.5944e-06,-58,5.6,120,0,,,
1.5948e-06,-62,5.6,40,0,,,
1.5952e-06,-58,5.6,-40,0,,,
1.5956e-06,-54,5.6,40,0.04,,,
1.5960e-06,-58,5.52,40,-0.04,,,
1.5964e-06,-54,5.52,-40,0,,,
1.5968e-06,-54,5.52,40,0,,,
1.5972e-06,-54,5.44,120,0.04,,,
1.5976e-06,-54,5.44,40,0.08,,,
1.5980e-06,-62,5.52,-40,0.04,,,
1.5984e-06,-50,5.6,-40,0.08,,,
1.5988e-06,-54,5.44,-40,0.04,,,
1.5992e-06,-58,5.44,40,0.04,,,
1.5996e-06,-54,5.36,40,0.04,,,
1.6000e-06,-58,5.36,40,0.04,,,
1.6004e-06,-54,5.44,40,0,,,
1.6008e-06,-54,5.36,40,0.04,,,
1.6012e-06,-54,5.36,40,0.04,,,
1.6016e-06,-50,5.44,40,0,,,
1.6020e-06,-50,5.28,40,-0.04,,,
1.6024e-06,-58,5.28,-40,0,,,
1.6028e-06,-54,5.28,40,-0.04,,,
1.6032e-06,-54,5.28,-40,0.04,,,
1.6036e-06,-58,5.28,-40,0.08,,,
1.6040e-06,-58,5.36,40,0.04,,,
1.6044e-06,-58,5.28,40,0,,,
1.6048e-06,-58,5.28,40,0,,,
1.6052e-06,-58,5.28,40,0,,,
1.6056e-06,-50,5.28,40,0.04,,,
1.6060e-06,-58,5.12,40,0.04,,,
1.6064e-06,-58,5.2,40,0.08,,,
1.6068e-06,-54,5.2,40,0.04,,,
1.6072e-06,-54,5.2,40,0.04,,,
1.6076e-06,-54,5.12,-40,0.04,,,
1.6080e-06,-54,5.2,-40,0.04,,,
1.6084e-06,-54,5.12,40,0.08,,,
1.6088e-06,-54,5.12,40,0,,,
1.6092e-06,-50,5.12,40,0,,,
1.6096e-06,-50,5.2,40,0.04,,,
1.6100e-06,-54,5.2,40,0.04,,,
1.6104e-06,-50,5.12,40,0.04,,,
1.6108e-06,-50,5.12,40,0.04,,,
1.6112e-06,-54,5.12,40,0.04,,,
1.6116e-06,-50,5.12,40,0.04,,,
1.6120e-06,-50,5.2,40,0,,,
1.6124e-06,-50,5.2,-120,0,,,
1.6128e-06,-50,5.2,-40,0,,,
1.6132e-06,-50,5.12,40,0,,,
1.6136e-06,-54,5.04,40,0,,,
1.6140e-06,-54,5.12,40,0,,,
1.6144e-06,-50,5.12,-40,0,,,
1.6148e-06,-54,5.04,120,0.04,,,
1.6152e-06,-54,5.04,40,0.04,,,
1.6156e-06,-58,5.04,40,0,,,
1.6160e-06,-58,4.96,40,0,,,
1.6164e-06,-54,5.04,40,0,,,
1.6168e-06,-54,5.04,40,0,,,
1.6172e-06,-54,5.04,40,0,,,
1.6176e-06,-58,5.04,-40,0,,,
1.6180e-06,-54,5.04,40,0,,,
1.6184e-06,-58,5.04,40,-0.04,,,
1.6188e-06,-54,5.04,40,0,,,
1.6192e-06,-58,5.04,40,-0.04,,,
1.6196e-06,-54,4.88,40,-0.04,,,
1.6200e-06,-58,5.04,40,-0.04,,,
1.6204e-06,-58,5.04,-40,0,,,
1.6208e-06,-50,5.04,40,-0.04,,,
1.6212e-06,-54,5.2,120,0,,,
1.6216e-06,-58,5.12,-40,-0.08,,,
1.6220e-06,-50,5.04,-40,-0.08,,,
1.6224e-06,-54,5.04,40,0,,,
1.6228e-06,-54,5.12,120,-0.04,,,
1.6232e-06,-50,5.12,40,-0.04,,,
1.6236e-06,-54,5.04,40,-0.04,,,
1.6240e-06,-50,4.96,40,-0.04,,,
1.6244e-06,-54,5.12,40,0,,,
1.6248e-06,-50,5.04,-40,-0.04,,,
1.6252e-06,-50,5.12,-40,0,,,
1.6256e-06,-50,5.12,40,0,,,
1.6260e-06,-50,5.04,40,0,,,
1.6264e-06,-50,5.04,40,-0.04,,,
1.6268e-06,-54,5.12,-40,0.04,,,
1.6272e-06,-54,5.12,-40,-0.08,,,
1.6276e-06,-50,5.2,40,-0.04,,,
1.6280e-06,-50,5.12,40,-0.08,,,
1.6284e-06,-54,5.2,40,-0.04,,,
1.6288e-06,-58,5.2,40,-0.04,,,
1.6292e-06,-58,5.12,40,-0.04,,,
1.6296e-06,-58,5.12,40,-0.04,,,
1.6300e-06,-54,5.04,40,-0.12,,,
1.6304e-06,-54,5.04,40,-0.08,,,
1.6308e-06,-54,5.2,40,-0.04,,,
1.6312e-06,-58,5.12,40,-0.04,,,
1.6316e-06,-54,5.12,40,-0.08,,,
1.6320e-06,-58,5.04,120,-0.04,,,
1.6324e-06,-58,5.2,40,-0.04,,,
1.6328e-06,-58,5.12,40,0,,,
1.6332e-06,-58,5.04,40,-0.08,,,
1.6336e-06,-58,5.12,40,-0.04,,,
1.6340e-06,-58,5.12,120,-0.08,,,
1.6344e-06,-58,5.2,-40,-0.04,,,
1.6348e-06,-58,5.2,40,-0.04,,,
1.6352e-06,-58,5.12,40,-0.08,,,
1.6356e-06,-58,5.2,-40,-0.04,,,
1.6360e-06,-54,5.2,40,-0.08,,,
1.6364e-06,-50,5.12,-40,-0.08,,,
1.6368e-06,-50,5.2,40,-0.04,,,
1.6372e-06,-50,5.2,40,-0.08,,,
1.6376e-06,-54,5.2,120,-0.08,,,
1.6380e-06,-58,5.2,-40,-0.08,,,
1.6384e-06,-54,5.12,40,-0.04,,,
1.6388e-06,-54,5.12,-40,-0.04,,,
1.6392e-06,-54,5.12,40,0,,,
1.6396e-06,-54,5.2,-40,0,,,
1.6400e-06,-54,5.04,40,-0.04,,,
1.6404e-06,-54,5.04,40,-0.04,,,
1.6408e-06,-58,5.12,40,-0.04,,,
1.6412e-06,-54,5.2,40,-0.04,,,
1.6416e-06,-54,5.12,-40,0,,,
1.6420e-06,-54,5.2,40,-0.04,,,
1.6424e-06,-58,5.2,-40,-0.04,,,
1.6428e-06,-54,5.2,40,-0.04,,,
1.6432e-06,-58,5.28,40,-0.04,,,
1.6436e-06,-54,5.2,120,0,,,
1.6440e-06,-58,5.2,40,0,,,
1.6444e-06,-58,5.2,-40,-0.04,,,
1.6448e-06,-58,5.2,120,-0.04,,,
1.6452e-06,-58,5.2,40,-0.04,,,
1.6456e-06,-58,5.2,40,-0.04,,,
1.6460e-06,-58,5.28,-40,-0.04,,,
1.6464e-06,-58,5.2,-40,-0.04,,,
1.6468e-06,-54,5.2,40,0,,,
1.6472e-06,-58,5.2,-40,-0.04,,,
1.6476e-06,-54,5.28,-40,-0.04,,,
1.6480e-06,-58,5.28,40,-0.04,,,
1.6484e-06,-58,5.28,40,0.04,,,
1.6488e-06,-58,5.2,-40,-0.04,,,
1.6492e-06,-54,5.2,40,0,,,
1.6496e-06,-58,5.2,40,-0.04,,,
1.6500e-06,-58,5.12,40,0,,,
1.6504e-06,-54,5.2,40,0,,,
1.6508e-06,-58,5.2,40,0,,,
1.6512e-06,-54,5.2,40,0,,,
1.6516e-06,-54,5.12,40,0.04,,,
1.6520e-06,-58,5.2,-40,0.04,,,
1.6524e-06,-54,5.2,-40,0,,,
1.6528e-06,-54,5.12,40,0.08,,,
1.6532e-06,-54,5.28,40,0,,,
1.6536e-06,-58,5.28,40,0,,,
1.6540e-06,-58,5.12,-40,0,,,
1.6544e-06,-54,5.2,40,-0.04,,,
1.6548e-06,-58,5.12,40,-0.04,,,
1.6552e-06,-54,5.2,-40,0.04,,,
1.6556e-06,-58,5.2,40,0,,,
1.6560e-06,-58,5.12,-40,0,,,
1.6564e-06,-58,5.12,40,0,,,
1.6568e-06,-62,5.04,-40,0,,,
1.6572e-06,-58,4.96,-40,0.04,,,
1.6576e-06,-54,5.04,40,0,,,
1.6580e-06,-54,5.04,-40,0,,,
1.6584e-06,-54,5.04,-40,-0.04,,,
1.6588e-06,-54,5.12,40,0,,,
1.6592e-06,-62,5.12,40,0,,,
1.6596e-06,-58,5.12,40,0,,,
1.6600e-06,-62,5.04,40,0.04,,,
1.6604e-06,-58,4.96,-40,0.04,,,
1.6608e-06,-58,4.96,40,0.04,,,
1.6612e-06,-58,5.04,40,-0.04,,,
1.6616e-06,-58,5.04,40,0.04,,,
1.6620e-06,-58,4.96,40,0.04,,,
1.6624e-06,-54,4.96,40,0.04,,,
1.6628e-06,-58,4.96,120,0,,,
1.6632e-06,-54,4.96,-40,-0.04,,,
1.6636e-06,-54,4.88,40,0,,,
1.6640e-06,-58,4.88,-40,0.04,,,
1.6644e-06,-58,4.88,-40,-0.04,,,
1.6648e-06,-58,4.88,-40,0,,,
1.6652e-06,-54,4.96,40,0,,,
1.6656e-06,-54,4.88,40,0,,,
1.6660e-06,-54,4.88,40,-0.04,,,
1.6664e-06,-58,4.8,-40,0.04,,,
1.6668e-06,-58,4.8,120,0,,,
1.6672e-06,-58,4.88,40,0,,,
1.6676e-06,-58,4.88,-40,0,,,
1.6680e-06,-58,4.88,-40,0,,,
1.6684e-06,-54,4.8,-40,0,,,
1.6688e-06,-54,4.8,40,-0.04,,,
1.6692e-06,-58,4.8,40,0,,,
1.6696e-06,-54,4.8,40,0.04,,,
1.6700e-06,-58,4.8,40,0.04,,,
1.6704e-06,-58,4.8,120,0,,,
1.6708e-06,-54,4.8,40,0,,,
1.6712e-06,-54,4.8,40,0,,,
1.6716e-06,-54,4.8,40,0,,,
1.6720e-06,-58,4.72,-40,0,,,
1.6724e-06,-54,4.72,120,0,,,
1.6728e-06,-58,4.8,-40,0,,,
1.6732e-06,-58,4.72,120,0,,,
1.6736e-06,-54,4.72,-40,0,,,
1.6740e-06,-50,4.72,-40,0,,,
1.6744e-06,-58,4.72,-40,-0.04,,,
1.6748e-06,-58,4.64,-40,-0.04,,,
1.6752e-06,-54,4.64,40,-0.04,,,
1.6756e-06,-54,4.72,-40,-0.04,,,
1.6760e-06,-54,4.8,40,-0.04,,,
1.6764e-06,-54,4.64,-40,-0.04,,,
1.6768e-06,-54,4.8,-40,0,,,
1.6772e-06,-54,4.8,-40,0,,,
1.6776e-06,-58,4.88,40,-0.04,,,
1.6780e-06,-58,4.8,40,0,,,
1.6784e-06,-58,4.8,40,-0.04,,,
1.6788e-06,-54,4.8,40,0,,,
1.6792e-06,-58,4.8,40,-0.08,,,
1.6796e-06,-58,4.72,40,-0.08,,,
1.6800e-06,-58,4.72,40,0,,,
1.6804e-06,-58,4.8,120,-0.08,,,
1.6808e-06,-58,4.8,40,-0.08,,,
1.6812e-06,-58,4.8,-40,-0.08,,,
1.6816e-06,-58,4.8,40,-0.08,,,
1.6820e-06,-58,4.88,120,-0.04,,,
1.6824e-06,-54,4.8,-40,-0.04,,,
1.6828e-06,-58,4.72,-40,0,,,
1.6832e-06,-58,4.88,-40,0,,,
1.6836e-06,-58,4.88,-40,-0.08,,,
1.6840e-06,-54,4.8,40,-0.08,,,
1.6844e-06,-54,4.88,40,-0.08,,,
1.6848e-06,-54,4.88,-40,-0.04,,,
1.6852e-06,-58,4.88,40,-0.08,,,
1.6856e-06,-54,4.88,-40,-0.08,,,
1.6860e-06,-54,4.88,40,-0.04,,,
1.6864e-06,-58,4.88,40,-0.04,,,
1.6868e-06,-58,4.88,40,-0.04,,,
1.6872e-06,-58,4.88,40,-0.04,,,
1.6876e-06,-58,4.8,120,-0.04,,,
1.6880e-06,-58,4.8,40,-0.04,,,
1.6884e-06,-58,4.8,40,0,,,
1.6888e-06,-58,4.8,40,-0.04,,,
1.6892e-06,-54,4.8,120,-0.04,,,
1.6896e-06,-58,4.8,40,-0.04,,,
1.6900e-06,-58,4.8,-40,-0.04,,,
1.6904e-06,-58,4.8,-40,-0.08,,,
1.6908e-06,-58,4.8,40,-0.12,,,
1.6912e-06,-54,4.8,-40,-0.04,,,
1.6916e-06,-54,4.8,-40,0,,,
1.6920e-06,-54,4.8,40,-0.04,,,
1.6924e-06,-58,4.88,40,-0.04,,,
1.6928e-06,-54,4.88,120,-0.08,,,
1.6932e-06,-54,4.8,120,-0.08,,,
1.6936e-06,-54,4.8,120,-0.12,,,
1.6940e-06,-58,4.88,40,-0.08,,,
1.6944e-06,-58,4.8,120,-0.08,,,
1.6948e-06,-58,4.88,-40,-0.04,,,
1.6952e-06,-58,4.8,40,-0.04,,,
1.6956e-06,-62,4.8,40,-0.04,,,
1.6960e-06,-58,4.8,120,0,,,
1.6964e-06,-58,4.8,40,-0.08,,,
1.6968e-06,-58,4.8,-40,-0.04,,,
1.6972e-06,-58,4.8,40,-0.04,,,
1.6976e-06,-54,4.72,-40,-0.08,,,
1.6980e-06,-58,4.8,40,0,,,
1.6984e-06,-62,4.88,40,0,,,
1.6988e-06,-58,4.8,40,-0.04,,,
1.6992e-06,-58,4.8,40,-0.04,,,
1.6996e-06,-58,4.8,-40,0,,,
1.7000e-06,-58,4.8,40,0.04,,,
1.7004e-06,-54,4.8,-40,-0.04,,,
1.7008e-06,-58,4.8,-40,-0.04,,,
1.7012e-06,-58,4.88,40,-0.04,,,
1.7016e-06,-62,4.8,40,-0.04,,,
1.7020e-06,-54,4.88,40,-0.04,,,
1.7024e-06,-54,4.88,40,0,,,
1.7028e-06,-58,4.8,40,0,,,
1.7032e-06,-58,4.8,120,0,,,
1.7036e-06,-58,4.8,-40,-0.04,,,
1.7040e-06,-58,4.8,40,-0.04,,,
1.7044e-06,-58,4.88,40,-0.08,,,
1.7048e-06,-58,4.72,40,-0.04,,,
1.7052e-06,-62,4.8,40,0,,,
1.7056e-06,-54,4.8,40,0,,,
1.7060e-06,-58,4.8,40,0,,,
1.7064e-06,-58,4.8,-120,-0.04,,,
1.7068e-06,-58,4.72,-120,0,,,
1.7072e-06,-62,4.72,-120,0.04,,,
1.7076e-06,-58,4.8,40,-0.04,,,
1.7080e-06,-58,4.88,-40,0,,,
1.7084e-06,-62,4.8,40,0.04,,,
1.7088e-06,-58,4.8,40,0,,,
1.7092e-06,-58,4.8,-40,0,,,
1.7096e-06,-58,4.72,40,0,,,
1.7100e-06,-58,4.72,40,0.04,,,
1.7104e-06,-58,4.8,-40,0,,,
1.7108e-06,-58,4.72,120,-0.04,,,
1.7112e-06,-58,4.72,-40,-0.04,,,
1.7116e-06,-58,4.72,-40,-0.04,,,
1.7120e-06,-58,4.72,-40,0,,,
1.7124e-06,-58,4.72,40,0,,,
1.7128e-06,-58,4.72,40,0,,,
1.7132e-06,-58,4.72,40,-0.04,,,
1.7136e-06,-58,4.72,40,0.04,,,
1.7140e-06,-58,4.72,-40,0,,,
1.7144e-06,-58,4.72,120,-0.04,,,
1.7148e-06,-58,4.64,-40,0,,,
1.7152e-06,-58,4.64,40,0,,,
1.7156e-06,-62,4.64,40,0.04,,,
1.7160e-06,-58,4.64,120,0.04,,,
1.7164e-06,-58,4.72,40,0,,,
1.7168e-06,-58,4.64,40,0,,,
1.7172e-06,-62,4.64,40,0,,,
1.7176e-06,-58,4.72,-40,0.04,,,
1.7180e-06,-58,4.64,40,0.04,,,
1.7184e-06,-58,4.64,40,0.04,,,
1.7188e-06,-58,4.56,40,0,,,
1.7192e-06,-58,4.64,120,0,,,
1.7196e-06,-58,4.56,40,0,,,
1.7200e-06,-58,4.64,40,0,,,
1.7204e-06,-62,4.64,-40,0.04,,,
1.7208e-06,-58,4.56,-40,0,,,
1.7212e-06,-62,4.56,40,0,,,
1.7216e-06,-58,4.64,40,-0.04,,,
1.7220e-06,-58,4.56,40,0,,,
1.7224e-06,-58,4.48,-40,0,,,
1.7228e-06,-58,4.56,40,0.04,,,
1.7232e-06,-58,4.56,40,0.04,,,
1.7236e-06,-58,4.56,40,-0.04,,,
1.7240e-06,-62,4.56,40,0,,,
1.7244e-06,-58,4.48,40,-0.04,,,
1.7248e-06,-54,4.4,40,0,,,
1.7252e-06,-58,4.48,40,-0.04,,,
1.7256e-06,-58,4.48,-40,0,,,
1.7260e-06,-54,4.4,-40,0,,,
1.7264e-06,-58,4.56,-40,0,,,
1.7268e-06,-58,4.48,40,0.04,,,
1.7272e-06,-58,4.48,-40,0,,,
1.7276e-06,-58,4.48,-40,-0.04,,,
1.7280e-06,-62,4.4,40,-0.08,,,
1.7284e-06,-54,4.4,40,-0.08,,,
1.7288e-06,-54,4.32,40,0,,,
1.7292e-06,-54,4.4,40,-0.08,,,
1.7296e-06,-58,4.4,40,-0.08,,,
1.7300e-06,-58,4.4,40,-0.04,,,
1.7304e-06,-54,4.32,-40,-0.04,,,
1.7308e-06,-54,4.4,40,-0.04,,,
1.7312e-06,-54,4.32,40,0,,,
1.7316e-06,-58,4.4,-40,0,,,
1.7320e-06,-58,4.32,-40,0.04,,,
1.7324e-06,-58,4.32,-40,0,,,
1.7328e-06,-54,4.48,40,-0.08,,,
1.7332e-06,-58,4.4,40,0,,,
1.7336e-06,-58,4.48,40,-0.04,,,
1.7340e-06,-58,4.48,-40,-0.08,,,
1.7344e-06,-58,4.4,40,-0.04,,,
1.7348e-06,-54,4.4,-40,-0.04,,,
1.7352e-06,-54,4.4,40,-0.08,,,
1.7356e-06,-58,4.32,120,-0.04,,,
1.7360e-06,-54,4.4,-40,0,,,
1.7364e-06,-58,4.4,-40,0.04,,,
1.7368e-06,-54,4.56,40,0,,,
1.7372e-06,-62,4.4,40,-0.08,,,
1.7376e-06,-58,4.56,120,-0.08,,,
1.7380e-06,-54,4.48,40,-0.04,,,
1.7384e-06,-58,4.48,40,-0.04,,,
1.7388e-06,-58,4.4,40,-0.04,,,
1.7392e-06,-54,4.48,40,0,,,
1.7396e-06,-58,4.4,40,-0.08,,,
1.7400e-06,-58,4.48,40,0,,,
1.7404e-06,-58,4.48,-40,-0.08,,,
1.7408e-06,-58,4.48,40,0,,,
1.7412e-06,-58,4.48,40,-0.04,,,
1.7416e-06,-58,4.56,-40,-0.04,,,
1.7420e-06,-58,4.48,40,-0.08,,,
1.7424e-06,-62,4.48,40,-0.04,,,
1.7428e-06,-58,4.48,120,-0.04,,,
1.7432e-06,-58,4.48,40,-0.04,,,
1.7436e-06,-58,4.48,120,-0.08,,,
1.7440e-06,-58,4.48,40,0,,,
1.7444e-06,-58,4.4,40,-0.04,,,
1.7448e-06,-62,4.48,40,-0.04,,,
1.7452e-06,-58,4.48,-40,-0.08,,,
1.7456e-06,-58,4.48,40,-0.08,,,
1.7460e-06,-62,4.32,-40,-0.08,,,
1.7464e-06,-58,4.4,40,-0.04,,,
1.7468e-06,-58,4.4,40,-0.04,,,
1.7472e-06,-58,4.4,40,0.04,,,
1.7476e-06,-62,4.4,40,0,,,
1.7480e-06,-58,4.4,-40,0,,,
1.7484e-06,-62,4.4,-40,-0.04,,,
1.7488e-06,-58,4.4,40,-0.04,,,
1.7492e-06,-62,4.32,40,-0.04,,,
1.7496e-06,-58,4.4,-40,0,,,
1.7500e-06,-58,4.4,40,-0.08,,,
1.7504e-06,-58,4.4,-40,-0.04,,,
1.7508e-06,-62,4.4,-40,0,,,
1.7512e-06,-62,4.4,40,0,,,
1.7516e-06,-58,4.48,40,0,,,
1.7520e-06,-62,4.32,40,0,,,
1.7524e-06,-58,4.24,40,-0.04,,,
1.7528e-06,-58,4.4,40,-0.04,,,
1.7532e-06,-62,4.32,40,0,,,
1.7536e-06,-62,4.32,40,0,,,
1.7540e-06,-66,4.24,40,0,,,
1.7544e-06,-58,4.32,40,0,,,
1.7548e-06,-62,4.24,-40,0.04,,,
1.7552e-06,-62,4.24,40,0,,,
1.7556e-06,-62,4.24,40,-0.04,,,
1.7560e-06,-62,4.4,-40,0,,,
1.7564e-06,-58,4.32,40,-0.08,,,
1.7568e-06,-58,4.32,120,-0.04,,,
1.7572e-06,-62,4.24,120,0,,,
1.7576e-06,-62,4.24,40,0,,,
1.7580e-06,-62,4.24,-40,0,,,
1.7584e-06,-62,4.24,-40,0,,,
1.7588e-06,-58,4.16,40,0,,,
1.7592e-06,-58,4.32,120,-0.04,,,
1.7596e-06,-62,4.32,40,-0.04,,,
1.7600e-06,-58,4.24,40,-0.04,,,
1.7604e-06,-62,4.24,-40,0,,,
1.7608e-06,-58,4.32,-40,0.04,,,
1.7612e-06,-58,4.16,-40,0,,,
1.7616e-06,-62,4.16,40,0,,,
1.7620e-06,-54,4.16,-40,0,,,
1.7624e-06,-54,4.32,-40,0,,,
1.7628e-06,-62,4.32,-40,0,,,
1.7632e-06,-62,4.24,-40,-0.04,,,
1.7636e-06,-58,4.24,40,0,,,
1.7640e-06,-58,4.24,-40,0,,,
1.7644e-06,-58,4.24,40,-0.04,,,
1.7648e-06,-58,4.32,40,0.04,,,
1.7652e-06,-58,4.24,40,0,,,
1.7656e-06,-58,4.24,40,0,,,
1.7660e-06,-58,4.24,40,0,,,
1.7664e-06,-58,4.24,40,0,,,
1.7668e-06,-58,4.24,40,-0.04,,,
1.7672e-06,-58,4.24,-40,0,,,
1.7676e-06,-58,4.24,40,-0.04,,,
1.7680e-06,-58,4.24,40,-0.04,,,
1.7684e-06,-62,4.32,40,-0.04,,,
1.7688e-06,-58,4.24,-40,-0.04,,,
1.7692e-06,-62,4.24,40,-0.04,,,
1.7696e-06,-58,4.24,-40,-0.04,,,
1.7700e-06,-58,4.24,40,0,,,
1.7704e-06,-62,4.24,40,-0.04,,,
1.7708e-06,-58,4.24,-40,0,,,
1.7712e-06,-54,4.24,40,0.04,,,
1.7716e-06,-62,4.24,-40,0,,,
1.7720e-06,-58,4.16,40,-0.04,,,
1.7724e-06,-58,4.16,-40,-0.04,,,
1.7728e-06,-58,4.16,40,-0.04,,,
1.7732e-06,-58,4.16,40,-0.04,,,
1.7736e-06,-54,4.16,-40,0,,,
1.7740e-06,-58,4.24,40,0.04,,,
1.7744e-06,-58,4.16,40,0,,,
1.7748e-06,-58,4.24,-40,0,,,
1.7752e-06,-58,4.24,40,0,,,
1.7756e-06,-58,4.24,-40,-0.04,,,
1.7760e-06,-54,4.16,40,-0.04,,,
1.7764e-06,-58,4.16,-40,-0.04,,,
1.7768e-06,-58,4.16,40,0,,,
1.7772e-06,-58,4.16,-40,0,,,
1.7776e-06,-58,4.16,40,0,,,
1.7780e-06,-58,4.16,120,0,,,
1.7784e-06,-58,4.08,40,-0.04,,,
1.7788e-06,-54,4.16,-40,0,,,
1.7792e-06,-58,4.08,40,-0.04,,,
1.7796e-06,-54,4.08,40,-0.04,,,
1.7800e-06,-58,4,40,-0.08,,,
1.7804e-06,-58,4,40,0,,,
